metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1718175647,1.000000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_duration,1718175647,312.221000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_blocked,1718175647,279.675000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_connecting,1718175647,23.175000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_tls_handshaking,1718175647,176.558000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_sending,1718175647,0.946000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_waiting,1718175647,311.180000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_receiving,1718175647,0.095000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
http_req_failed,1718175647,0.000000,,,,true,::setup,POST,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,HTTP/2.0,,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/login,,
vus,1718175648,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175648,1.000000,,,,,,,,,,,,,,,,
vus,1718175649,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175649,1.000000,,,,,,,,,,,,,,,,
checks,1718175649,1.000000,is status 200,,,,::setup,,,,,,,,,,,
checks,1718175649,1.000000,is res body has username,,,,::setup,,,,,,,,,,,
data_sent,1718175649,761.000000,,,,,::setup,,,,,,,,,,,
data_received,1718175649,9609.000000,,,,,::setup,,,,,,,,,,,
iteration_duration,1718175649,2593.412875,,,,,::setup,,,,,,,,,,,
vus,1718175650,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175650,1.000000,,,,,,,,,,,,,,,,
vus,1718175651,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175651,1.000000,,,,,,,,,,,,,,,,
vus,1718175652,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175652,1.000000,,,,,,,,,,,,,,,,
vus,1718175653,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175653,1.000000,,,,,,,,,,,,,,,,
http_reqs,1718175654,1.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_duration,1718175654,303.545000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_blocked,1718175654,462.568000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_connecting,1718175654,175.771000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_tls_handshaking,1718175654,286.497000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_sending,1718175654,0.362000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_waiting,1718175654,303.028000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_receiving,1718175654,0.155000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_failed,1718175654,0.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
checks,1718175654,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175654,766.798334,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
vus,1718175654,1.000000,,,,,,,,,,,,,,,,
vus_max,1718175654,1.000000,,,,,,,,,,,,,,,,
data_sent,1718175654,775.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175654,13868.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175654,969.695208,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175654,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175655,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_duration,1718175655,306.197000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_blocked,1718175655,0.002000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_connecting,1718175655,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_tls_handshaking,1718175655,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_sending,1718175655,0.330000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_waiting,1718175655,305.594000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_receiving,1718175655,0.273000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_failed,1718175655,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
checks,1718175655,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175655,306.931708,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
vus,1718175655,1.000000,,,,,,,,,,,,,,,,
vus_max,1718175655,1.000000,,,,,,,,,,,,,,,,
data_sent,1718175655,59.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175655,768.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175655,507.832334,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175655,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175655,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_duration,1718175655,98.655000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_blocked,1718175655,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_connecting,1718175655,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_tls_handshaking,1718175655,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_sending,1718175655,0.344000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_waiting,1718175655,98.140000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_receiving,1718175655,0.171000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_failed,1718175655,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
checks,1718175655,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175655,99.455792,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175656,94.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175656,749.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175656,301.098542,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175656,1.000000,,,,,,,,,ramping_scenario,,,,,,,
vus,1718175656,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175656,1.000000,,,,,,,,,,,,,,,,
http_reqs,1718175656,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_duration,1718175656,136.092000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_blocked,1718175656,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_connecting,1718175656,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_tls_handshaking,1718175656,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_sending,1718175656,0.132000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_waiting,1718175656,135.889000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_receiving,1718175656,0.071000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_failed,1718175656,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
checks,1718175656,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175656,136.364583,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175657,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175657,768.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175657,337.622333,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175657,1.000000,,,,,,,,,ramping_scenario,,,,,,,
vus,1718175657,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175657,1.000000,,,,,,,,,,,,,,,,
http_reqs,1718175657,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_duration,1718175657,128.434000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_blocked,1718175657,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_connecting,1718175657,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_tls_handshaking,1718175657,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_sending,1718175657,0.103000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_waiting,1718175657,128.139000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_receiving,1718175657,0.192000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_failed,1718175657,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
checks,1718175657,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175657,128.998959,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175657,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175657,768.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175657,330.560375,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175657,1.000000,,,,,,,,,ramping_scenario,,,,,,,
vus,1718175658,0.000000,,,,,,,,,,,,,,,,
vus_max,1718175658,1.000000,,,,,,,,,,,,,,,,
http_reqs,1718175658,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_duration,1718175658,101.431000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_blocked,1718175658,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_connecting,1718175658,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_tls_handshaking,1718175658,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_sending,1718175658,0.121000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_waiting,1718175658,101.199000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_receiving,1718175658,0.111000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_failed,1718175658,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
checks,1718175658,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175658,101.885084,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175658,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175658,749.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175658,303.104625,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175658,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175659,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_duration,1718175659,120.770000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_blocked,1718175659,0.002000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_connecting,1718175659,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_tls_handshaking,1718175659,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_sending,1718175659,0.186000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_waiting,1718175659,120.510000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_receiving,1718175659,0.074000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_failed,1718175659,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
checks,1718175659,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175659,121.363791,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
vus,1718175659,1.000000,,,,,,,,,,,,,,,,
vus_max,1718175659,1.000000,,,,,,,,,,,,,,,,
data_sent,1718175659,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175659,768.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175659,322.944500,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175659,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175659,1.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_duration,1718175659,124.997000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_blocked,1718175659,0.002000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_connecting,1718175659,0.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_tls_handshaking,1718175659,0.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_sending,1718175659,0.277000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
